"grid_cell_NE","DEM_val","roads_val","NLCD_val","NLCD_label"
37,923.077209472656,8.67207813262939,5,"forest"
38,902.952819824219,19.266471862793,5,"forest"
39,689.415344238281,16.7806453704834,5,"forest"
40,576.552856445312,30.2988986968994,5,"forest"
41,671.880981445312,20.9696006774902,5,"forest"
42,827.957702636719,27.2625026702881,5,"forest"
43,909.435363769531,31.801082611084,5,"forest"
44,874.224975585938,20.6468391418457,5,"forest"
45,791.790588378906,34.1207466125488,5,"forest"
46,921.531433105469,21.1171932220459,5,"forest"
47,1263.92919921875,27.5884075164795,5,"forest"
48,1426.4208984375,3.27452540397644,5,"forest"
49,1102.10473632812,9.43663787841797,5,"forest"
50,903.674011230469,35.2212982177734,5,"forest"
51,1010.12609863281,9.87557220458984,5,"forest"
52,1176.25280761719,14.112865447998,5,"forest"
53,1327.65783691406,42.0967674255371,5,"forest"
54,1473.42846679688,26.4282150268555,5,"forest"
55,1553.61059570312,7.11162519454956,5,"forest"
56,1363.14672851562,23.1481666564941,5,"forest"
57,1142.26354980469,20.6781520843506,5,"forest"
58,986.146301269531,3.37495684623718,5,"forest"
59,1417.50146484375,11.6415557861328,7,"grassland"
60,1537.97863769531,13.5993843078613,7,"grassland"
61,1520.14221191406,11.8621406555176,7,"grassland"
62,1278.06420898438,16.7151870727539,5,"forest"
63,1017.39892578125,17.765718460083,5,"forest"
64,729.854370117188,21.6302700042725,5,"forest"
65,624.323669433594,24.1051769256592,5,"forest"
66,744.553344726562,14.7507791519165,5,"forest"
67,740.424926757812,16.7912788391113,5,"forest"
68,606.193725585938,19.4760818481445,5,"forest"
69,739.640319824219,45.8269538879395,5,"forest"
70,860.332458496094,21.1318378448486,5,"forest"
71,862.537170410156,33.4266357421875,5,"forest"
72,940.103149414062,33.7380867004395,5,"forest"
73,948.963012695312,27.7054176330566,5,"forest"
74,850.690307617188,15.306022644043,5,"forest"
75,948.331909179688,22.6017417907715,5,"forest"
76,1167.67700195312,22.0358848571777,5,"forest"
77,1204.27758789062,13.5893907546997,5,"forest"
78,928.913757324219,22.7555503845215,5,"forest"
79,985.297302246094,23.4510726928711,5,"forest"
80,1172.65344238281,9.56576347351074,5,"forest"
81,1224.26098632812,7.01819705963135,5,"forest"
82,1424.41577148438,17.469352722168,5,"forest"
83,1608.41528320312,19.231840133667,5,"forest"
84,1539.02648925781,11.7455224990845,5,"forest"
85,1363.61108398438,22.6520900726318,5,"forest"
86,1330.45422363281,24.9908790588379,5,"forest"
87,1258.94116210938,1.88741171360016,5,"forest"
88,1469.33129882812,1.2708660364151,7,"grassland"
